price,description,lien_produit,name,image_url,regular_price,discount,stock_availability,brand,category,offre,garantie
2479.0,"Appareil De vidéoconférence JABRA PanaCast MS - Technologie de connectivité: Filaire - Interface: USB 3.0 - Résolution: Panoramique 4K: 3840 x 1080 @ 30fps,1080 Full HD: 1920 x 1080 @ 30fps,720p HD: 1280 x 720 @ 30fps - 3 caméras - Champ de vision: Horizontal: 180° / Vertical : 54° - Luminosité, contraste, saturation, netteté et équilibre des blancs - 2 microphones intégrés - Champ de vision réglable - Fixation flexible - Compatibilité: Zoom, Cisco Webex, Slack, Google Hangouts, etc - Zoom intelligent avec recadrage automatique - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/appareil-de-videoconference-jabra-panacast-ms-noir-8100-119.html,Appareil De vidéoconférence JABRA PanaCast MS - Noir (8100-119),https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/a/p/appareil-de-videoconference-jabra-panacast-ms-noir-8100-119.jpg,0.0,0.0,Sur commande 48h,jabra,Visioconférence,N/A,12
6885.0,"Appareil De vidéoconférence JABRA PanaCast 50 - Technologie de connectivité: Sans Fil /Filaire - Interface: USB-A, USB-C, Ethernet (RJ45), Bluetooth Low Energy - Résolution: Panoramic-4K: 3840 x 1080 @ 30fps - 3 caméras 13 mégapixels - Champ de vision: Horizontal: 180°, Vertical : 54° - Zoom numérique jusqu'à 6x - Zoom intelligent - 30 images par seconde - 4 Haut-parleurs: 2 woofers de 50 mm, 2 tweeters de 20 mm - 8 microphones à formation de faisceaux - Réponse en fréquence haut-parleur/microphone: 80 Hz - 20 kHz /100 Hz - 8 kHz - Diffusion en continu en direct, Comptage de personnes, Compatible avec Microsoft Teams - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/appareil-de-videoconference-jabra-panacast-50-noir-8200-231.html,Appareil De vidéoconférence JABRA PanaCast 50 - Noir (8200-231),https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/a/p/appareil-de-videoconference-jabra-panacast-50-noir-8200-231.jpg,0.0,0.0,Sur commande 48h,jabra,Visioconférence,N/A,12
16999.0,"Appareil De vidéoconférence JABRA PanaCast 50 Room System MS - Technologie de connectivité: Filaire - Interfaces: USB 2.0, USB 3.0,Ethernet (RJ45) - Résolution: Panoramique 4K : 3840 x 1080@30fps - 3 caméras panoramiques 13 mégapixels - Zoom intelligent: numérique jusqu'à 6x sans perte de données - Champ de vision: Horizontal: 180°, Vertical: 54 - 4 Haut-parleurs: 2 woofers de 50 mm, 2 tweeters de 20 mm - 8 microphones beamforming, certifiés pour une salle de 4,5 m x 6 m max - Réponse en fréquence haut-parleur/microphone: 80 Hz - 20 kHz /100 Hz - 8 kHz - Avec le Lenovo ThinkSmart: Connectivité: Wifi WLAN 802.11 AC (2x2), Bluetooth 5.0 - Processeur Intel® Core™ i5-1145G7E IoTG vPro® - Mémoire: 8Go (double canal) DDR4 3200 MHz - Carte graphique: Intel® Iris® Xe - Stockage: SSD TLC 256 Go PCIe - connecteur: 1x entrée HDMI,2 x sorties HDMI,Ethernet (RJ45),2x USB-A 3.2 Gen 2,1x USB-A 3.2 Gen 1,1x USB-C 3.2 Gen 2,1x USB-C 3.2 Gen 1 - Avec Lenovo Thinksmart Controller: Connectivité: Filaire - interface: 1x USB-C 2.0, 1x 3,5 mm (casque/micro) - Affichage: 10,1 pouces 10 points (HD 1280 x 800, format d'image 16:10, < 340 nits), orientable 30° et 60° - Sécurité: Verrou de sécurité Kensington MiniSaver - Compatible avec Certifiée Microsoft Teams Rooms et Zoom Rooms - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/appareil-de-videoconference-jabra-panacast-50-room-system-ms-noir.html,Appareil De vidéoconférence JABRA PanaCast 50 Room System MS - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/a/p/appareil-de-videoconference-jabra-panacast-50-room-system-ms-noir-1.jpg,0.0,0.0,En stock,jabra,Visioconférence,N/A,12
299.0,"Télécommande Sans Fil JABRA PanaCast 50 - Technologie de connectivité: Sans fil - Fonctions: préréglages, gérez la fonction panoramique/orientation/zoom, ajustez le volume et effectuez d'autres réglages sans vous lever de votre siège - Appareils compatibles: Appareil De vidéoconférence JABRA PanaCast 50 - Type de contrôleur: Contrôle bouton - Plage maximale: 10 Mètres - Type de piles: Lithium - Télécommande ronde, très pratique et intuitive, pour une utilisation simplifiée en salle - Poids: 140 g - Couleur: Noir - Garantie: 1 an ",https://www.mytek.tn/telecommande-sans-fil-jabra-panacast-50-noir.html,Télécommande Sans Fil JABRA PanaCast 50 - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/t/e/telecommande-sans-fil-jabra-panacast-50-noir.jpg,0.0,0.0,Sur commande 48h,jabra,Accessoires Visioconférence ,N/A,12
449.0,Support De Table Pour Visioconférence JABRA - Hauteur Réglable: 152 - 317 mm - Accessoire officiel Jabra - Compatibilité: PanaCast 50 - Matériaux: Métal - vous pourrez installer votre barre de visioconférence Jabra PanaCast 50 en toute simplicité sur un bureau ou toute autre surface plane - Couleur: Noir - Garantie: 1an,https://www.mytek.tn/support-de-table-pour-visioconference-jabra-panacast-50-noir.html,Support De Table Pour Visioconférence JABRA PanaCast 50 - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/s/u/support-de-table-pour-visioconference-jabra-panacast-50-noir.jpg,0.0,0.0,Sur commande 48h,jabra,Accessoires Visioconférence ,N/A,12
32.0,Refroidisseur HAVIT F2051 - Nombre de Ventilateur: 2 - Vitesse du ventilateur: 1200±10%RPM - Fonctionnement de la tension d'entrée: DC 5 V - Niveau de bruit: <20db - Convient aux ordinateurs portables de 16 pouces - Conçu pour la double prise 2 x USB - Avec lumière LED bleu - Réglable en hauteur - Dimensions: 360 x 270 x 23 mm - Poids: 625 g - Couleur: Noir.,https://www.mytek.tn/refroidisseur-havit-f2051-pour-pc-portable-16-noir.html,"Refroidisseur HAVIT F2051 Pour PC Portable 16"" - Noir",https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/r/e/refroidisseur-havit-f2051-pour-pc-portable-16-noir.jpg,0.0,0.0,En stock,havit,Refroidisseurs PC Portable,N/A,
32.0,Refroidisseur ADVANCE VE-NB35 - Compatibilité: PC portables jusqu'à 15'' - LED bleues intégrées - Matériaux: Plastique et métal mesh - Double ventilateurs de 125 mm - Vitesse de Rotation: 1500 RPM - Débit d'air max: 20 CFM - Niveau sonore: 10dB(A) - Alimentation: 5V - Réglable en hauteur sur 2 position - 1 port USB intégré  - Taux de transfert: 480 Mo/s - Bouton On/Off - Couleur: Noir,https://www.mytek.tn/refroidisseur-advance-pour-pc-portable-15-noir-ve-nb35.html,Refroidisseur ADVANCE Pour Pc Portable 15'' - Noir (VE-NB35),https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/r/e/refroidisseur-advance-pour-pc-portable-15-noir-ve-nb35.jpg,0.0,0.0,En stock,advance,Refroidisseurs PC Portable,N/A,
13.9,"Trousse Scolaire COOL SCHOOL GM 1912-1 - Sexe: Garçon - Forme: Rectangulaire - Deux grand Compartiments Pour les Fournitures de Bureau: Stylos, Crayons, Correcteurs, Gomme, Colle, Ciseau - Conception robuste et légère - Design tendance et décontracté - Finition très soignée - Couleur: Bleu",https://www.mytek.tn/trousse-scolaire-cool-school-2-zip-gm-1912-1-bleu.html,Trousse Scolaire COOL SCHOOL 2 Zip GM 1912-1 - Bleu,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/1/9/1912-1-bleu.jpg,0.0,0.0,En stock,cool-school,Trousse,N/A,
132.0,"Disque Dur Externe ADATA SD600Q - Capacité: 240Go - Interface: USB 3.1 Compatible USB 2.0 - Type de Disque: SSD - Vitesse de lecture: 440 Mo/s - Vitesse d'enregistrement: 430 Mo/s - Avec Flash NAND 3D - Mise en cache SLC intelligente et tampon de cache DRAM - Plus léger, plus silencieux, résistant aux chocs et plus durable que disques durs externes - Design portable, fin et sportif- Dimensions: 80 x 80 x 15.2mm - Couleur: Bleu - Garantie: 3 ans   ",https://www.mytek.tn/disque-dur-externe-adata-sd600q-240go-ssd-usb-3-1-bleu.html,Disque Dur Externe ADATA SD600Q 240Go SSD USB 3.1 - Bleu,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/d/i/disque-dur-externe-adata-sd600q-240go-ssd-usb-3-1-bleu.jpg,0.0,0.0,Epuisé,adata,Disque Dur Externe,N/A,36
59.0,Lampe de bureau LED PLATINET Avec Chargeur Sans Fil - Puissance: 10W - Type de source lumineuse: LED - Alimentation entrée: 5V / 3A - Alimentation sortie: 5V / 1A - Type de lumière: chaude / froide / mixte - Chargement sans fil - La base de la lampe a une surface pour le chargement sans fil des appareils compatibles avec la norme Qi - Distance de charge sans fil:  6mm - Efficacité de charge : 70% - Design minimaliste - Taille compacte - Couleur: Noir,https://www.mytek.tn/lampe-de-bureau-led-platinet-avec-chargeur-sans-fil-10w-noir.html,Lampe de bureau LED PLATINET Avec Chargeur Sans Fil 10W - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/l/a/lampe-de-bureau-led-platinet-avec-chargeur-sans-fil-10w---noir.jpg,0.0,0.0,En stock,platinet,Lampe de Bureau,N/A,
89.0,Chariot à Roulette COOL SCHOOL E186 Pour Sac à Dos Primaire - C’est un chariot léger et résistant - Capacité de porter jusqu’à 100 kg - Hauteur de la poignée (rétractable): jusqu'à 80 cm - Des roulettes solides et personnalisé par des stickers trouvés avec le chariot - Compatible avec les cartables et les sacs dotés d'un passant dans le dos - Dimensions: 22 x 32 cm - Couleur: Noir,https://www.mytek.tn/chariot-a-roulette-cool-school-e186-pour-sac-a-dos-primaire-noir.html,Chariot à Roulette COOL SCHOOL E186 Pour Sac à Dos Primaire - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/0/1/01095417_2.jpg,0.0,0.0,En stock,cool-school,Accessoires sac à dos,N/A,
579.0,Haut-parleur Speakerphone JABRA SPEAK2 55 - Connectivité: Filaire/Sans Fil(Bluetooth 5.1 pour smartphones/tablettes uniquement) - Interface: USB - Fréquence du microphone: 150Hz - 7000Hz - Portée Bluetooth: 30 mètres - Batterie rechargeable lithium-ion - Temps de charge: 2.5 heures - Autonomie en conversation: 12 heures - 4 x Microphone MEMS numérique - Taille du haut-parleur: 50mm - Annulation d'écho acoustique (AEC) - Conversations très naturelles grâce au mode full duplex - Normalisation du niveau de la voix conçue pour égaliser toutes les voix - Réduction de bruit lors des appels - Norme IP: Protection contre la poussière et l'eau conforme à la norme IP64 - Appareils appairés Jusqu'à 8 appareils Bluetooth - Câble USB C intégré avec adaptateur USB - Poids: 298 g - Couleur: Gris - Garantie: 1 an,https://www.mytek.tn/haut-parleur-speakerphone-jabra-speak2-55-bluetooth-gris.html,Haut-parleur Speakerphone JABRA SPEAK2 55 Bluetooth - Gris,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/h/a/haut-parleur-speakerphone-jabra-speak2-55-bluetooth-gris.jpg,0.0,0.0,En stock,jabra,Haut-Parleur de Conférence,N/A,12
789.0,"Écran 15.6"" Full HD - Processeur: Intel® N100 (Up to 3,40 GHz Turbo max, 6 Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Famille - Mémoire: 8 Go DDR4-3200 MHz - Disque dur: 256 Go SSD - Carte graphique: Intel UHD Graphics, avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1 prise adaptateur secteur Smart Pin, 1 prise combinée casque/microphone - Clavier complet gris clair avec pavé numérique - Couleur: Silver & Bleu - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0029nk-intel-n100-8go-256go-ssd-silver-bleu.html,PC Portable HP 15-fd0029nk Intel N100 8Go 256Go SSD - Silver & Bleu,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0029nk-intel-n100-8go-256go-ssd-silver-bleu-51.jpg,929.0,-140.0,En stock,hp,Pc Portable,N/A,12
789.0,"Écran 15.6"" Full HD - Processeur: Intel® N100 (Up to 3,40 GHz Turbo max, 6 Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Famille - Mémoire: 8 Go DDR4-3200 MHz - Disque dur: 256 Go SSD - Carte graphique: Intel UHD Graphics, avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1 prise adaptateur secteur Smart Pin, 1 prise combinée casque/microphone - Clavier de grande taille avec pavé numérique - Couleur: Gris - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0030nk-intel-n100-8go-256go-ssd-gris.html,PC Portable HP 15-fd0030nk Intel N100 8Go 256Go SSD - Gris,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0030nk-intel-n100-8go-256go-ssd-gris-a.jpg,899.0,-110.0,En stock,hp,Pc Portable,N/A,12
29.9,Sac à Goûter ISOTHERME Guitni Soccer - Design tendance -  Nombre de poches: 2 - Sac Isotherme déjeuner pour enfant en tissu résistant - Ce sac convient idéalement aux enfants de la maternelle à l'entrée au primaire - Couleur: Marron & Orangé,https://www.mytek.tn/sac-a-gouter-isotherme-pa11-11.html,Sac à Goûter ISOTHERME Guitni Soccer - Marron&Orangé (PA11-11),https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/s/a/sans-titre-3_109_1_1.jpg,0.0,0.0,En stock,sans-fabricant,Sac à Goûter,N/A,
29.9,Sac à Goûter ISOTHERME GUITNI Fleurs - Sexe: Unisex - Design tendance - Fermeture à glissière - Contient un grande poche centrale - Ce sac convient idéalement aux enfants de la maternelle à l'entrée au primaire - Couleur: Rouge & Bleu,https://www.mytek.tn/sac-a-gouter-isotherme-pa17.html,Sac à Goûter ISOTHERME GUITNI Fleurs - Rouge&Bleu,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/s/a/sans-titre-8_2_1.jpg,0.0,0.0,En stock,sans-fabricant,Sac à Goûter,N/A,
15.0,"Gel Nettoyant PLATINET PFS625 - Pour LCD/TFT/PLAZMA - Capacité: 125ml+50ml Gratuit - Ce gel de nettoyage est idéal pour éliminer les traces de doigts, les taches et la poussière de vos écrans électroniques - Il est facile à utiliser et offre une solution pratique pour garder vos équipements électroniques propres et en bon état.",https://www.mytek.tn/gel-nettoyant-platinet-pfs625-pour-lcd-tft-plazma-125ml-50ml-gratuit.html,Gel Nettoyant PLATINET PFS625 Pour LCD/TFT/PLAZMA 125ml+50ml Gratuit,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/g/e/gel-nettoyant-platinet-pfs625-pour-lcd-tft-plazma-125ml-50ml-gratuit.jpg,0.0,0.0,En stock,platinet,Accessoires Divers,N/A,
15.0,"Kit de nettoyage PLATINET PFS-PCK05 - Capacité: 125 ml - Pour nettoyer les plasmas, LCD, OLED, écrans tactiles, claviers et autres appareils électroniques - Enlève la graisse, la poussière et les empreintes digitales - Le liquide ne laisse pas de traces et possède des propriétés antistatiques",https://www.mytek.tn/kit-de-nettoyage-platinet-pour-ecran-tactile-omega-125ml.html,Kit de nettoyage PLATINET Pour Ecran Tactile Omega 125ml,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/k/i/kit-de-nettoyage-platinet-pour-ecran-tactile-omega-125ml.jpg,0.0,0.0,En stock,platinet,Accessoires Divers,N/A,
489.0,"Support Universel MANHATTAN Pour Deux Écrans - Taille de l'écran: de 17"" Pouces jusqu'à 32 Pouces - Matériau: aluminium, acier, plastique - Capacité de charge maximale: jusqu'à 8kg - Le ressort à gaz permet un réglage léger de la hauteur de visualisation - Inclinaison : ±35° - Pivotement : ±90° - Rotation : ±180° - Montage VESA: 75 x 75mm , 100 x 100 mm . ",https://www.mytek.tn/support-universel-manhattan-461597-pour-deux-ecrans-17-a-32.html,"Support Universel MANHATTAN 461597 Pour Deux Écrans 17"" à 32""",https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/s/u/support-universel-manhattan-461597-pour-deux-ecrans-17-a-321.jpg,0.0,0.0,En stock,manhattan,Support Ecran,N/A,
29.9,"Disque Dur Interne TOSHIBA Reconditionnée - Capacité de Stockage: 500 Go - Type de Disque Dur: HDD - Format Disque Dur: 2.5"" - Interface: SATA - Utilisation: PC Portable - Garantie: 6 mois",https://www.mytek.tn/disque-dur-interne-toshiba-500go-2-5-reconditionnee-mq01abf050.html,Disque Dur Interne TOSHIBA 500Go 2.5'' Reconditionnée (MQ01ABF050),https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/d/i/disque-dur-interne-toshiba-500go-2-5-reconditionnee-mq01abf050.jpg,0.0,0.0,En stock,toshiba,Disque Dur Interne,N/A,6
39.0,"Disque Dur Interne TEAM GROUP MS30 - Capacité de stockage: 128 Go - Type de Disque Dur: SSD -Facteur de forme: M.2 2280 - Interface: SATA III - Vitesse en lecture: 550 Mo/s - Vitesse en écriture: 470 Mo/s - Dimensions: 80 x 22 x 3,5 mm - Garantie: 1 an.",https://www.mytek.tn/disque-dur-interne-team-group-ms30-128go-ssd-m-2-tm8ps7128g0c101.html,Disque Dur Interne TEAM GROUP MS30 128Go SSD M.2 (TM8PS7128G0C101),https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/f/e/fe12-ferrari---copie_249_1.jpg,0.0,0.0,En stock,team-group,Disque Dur Interne,N/A,12
44.0,"Disque Dur Interne PATRIOT P220 - Capacité de stockage: 128 Go - Type de Disque Dur: SSD - Format de Disque: 2.5"" - Interface: SATA III - Vitesse en lecture: 550 Mo/s - Vitesse en écriture: 500 Mo/s - Prise en charge des informations de santé SMART - Systémes d'exploitation Compatible: Windows® 7*/8.0*/8.1/10 - Offre des performances et une productivité globales supérieures - Garantie: 1 an.",https://www.mytek.tn/disque-dur-interne-patriot-p220-128go-ssd-sata-iii-2-5.html,Disque Dur Interne PATRIOT P220 128Go SSD SATA III 2.5'' ,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/2/p220s128g25.jpg,0.0,0.0,En stock,patriot,Disque Dur Interne,N/A,12
18959.0,"Système Conférence Cam Ultra-HD LOGITECH avec Contrôle Automatique - Type HD: 4K Ultra HD - Zoom numérique Video: 15 x - Angle d'inclinaison: -90 - 50 ° - Vitesse d'inclinaison: 70 °/sec - Panoramique: - 90 - 90 ° - Contrôle PTZ - 3 préréglages de caméra - 4 microphones omnidirectionnels - Fréquence du microphone: 90 - 16000 Hz - Annulation de l'écho - Suppression du bruit de fond - Bouton de mise en sourdine avec indicateur d'état LED - Fente de sécurité Kensington - Télécommande - Connecteurs: 3 port ethernet LAN (RJ-45), 3 Ports USB 2.0, 4 ports HDMI - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/systeme-conferencecam-ultra-hd-avec-controle-automatique.html,Système Conférence Cam Ultra-HD LOGITECH avec Contrôle Automatique ,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/9/6/960-001242-1.jpg,0.0,0.0,Sur commande 48h,logitech,Visioconférence,N/A,12
35.0,Refroidisseur HAVIT F2083 - Nombre de Ventilateur: 2 - Vitesse du ventilateur: 800-1000 RPM - Taille du ventilateur: 125 x 125 x 15 mm - Fonctionnement de la tension d'entrée: DC 5 V - Avec lumière LED bleu - Un port USB - Dimensions: 350 x 250 x 30 mm - Couleur: Noir.,https://www.mytek.tn/refroidisseur-havit-f2083-pour-pc-portable-noir.html,Refroidisseur HAVIT F2083 Pour PC Portable - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/r/e/refroidisseur-havit-f2083-pour-pc-portable-noir.jpg,0.0,0.0,En stock,havit,Refroidisseurs PC Portable,N/A,
35.0,Refroidisseur USB pour ordinateurs portables - Vitesse de Rotation: 1000 rpm / min - Flux d'air:  47.35 CFM - Niveau de bruit: 21 dBA - Tension: 5V - Dimensions: 330 x 250 x 24 mm,https://www.mytek.tn/refroidissement-sbox-cp-19-usb-pour-ordinateurs-portables.html,Refroidisseur SBOX CP-19 USB pour ordinateurs portables,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/c/p/cp-19_1.jpg,0.0,0.0,En stock,sbox,Refroidisseurs PC Portable,N/A,
15.0,"Trousse Scolaire LEADERS STAR - Sexe: Unisex - 1 x  grand Compartiments Pour les Fournitures de Bureau: Stylos, Crayons, Correcteurs, Gomme, Colle, Ciseau - Conception robuste et légère - Design tendance et décontracté - Finition très soignée - Couleur: Bleu Clair",https://www.mytek.tn/trousse-scolaire-leaders-star-bleu-clair.html,Trousse Scolaire LEADERS STAR - Bleu Clair,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/t/r/trousse-scolaire-leaders-star-bleu-clair-1.jpg,0.0,0.0,En stock,leaders,Trousse,N/A,
15.0,"Trousse Scolaire LEADERS STAR - Sexe: Unisex - 1 x  grand Compartiments Pour les Fournitures de Bureau: Stylos, Crayons, Correcteurs, Gomme, Colle, Ciseau - Conception robuste et légère - Design tendance et décontracté - Finition très soignée - Couleur: Rouge",https://www.mytek.tn/trousse-scolaire-leaders-star-rouge.html,Trousse Scolaire LEADERS STAR - Rouge,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/t/r/trousse-scolaire-leaders-star-rouge.jpg,0.0,0.0,En stock,leaders,Trousse,N/A,
